TITLE;
DATA TYPE;ULTRAVIOLET SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/06/09
TIME;15:28:53
SPECTROMETER/DATA SYSTEM;
LOCALE;1036
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;ABSORBANCE
FIRSTX;  800,0000
LASTX;  300,0000
NPOINTS;     501
FIRSTY;     0,14186
MAXY;     1,21138
MINY;     0,14186
XYDATA
800,0000;0,141859
799,0000;0,142524
798,0000;0,143196
797,0000;0,143865
796,0000;0,144535
795,0000;0,145218
794,0000;0,145914
793,0000;0,146618
792,0000;0,147315
791,0000;0,148022
790,0000;0,148738
789,0000;0,149466
788,0000;0,150195
787,0000;0,150927
786,0000;0,151666
785,0000;0,152409
784,0000;0,153158
783,0000;0,153903
782,0000;0,15465
781,0000;0,155399
780,0000;0,156162
779,0000;0,156919
778,0000;0,157683
777,0000;0,15845
776,0000;0,159227
775,0000;0,159999
774,0000;0,160768
773,0000;0,161541
772,0000;0,162324
771,0000;0,163113
770,0000;0,163886
769,0000;0,164679
768,0000;0,165487
767,0000;0,166284
766,0000;0,167088
765,0000;0,167902
764,0000;0,168711
763,0000;0,169512
762,0000;0,170331
761,0000;0,17115
760,0000;0,171973
759,0000;0,172811
758,0000;0,173659
757,0000;0,174505
756,0000;0,175378
755,0000;0,17625
754,0000;0,177118
753,0000;0,178002
752,0000;0,1789
751,0000;0,179804
750,0000;0,180723
749,0000;0,18165
748,0000;0,1826
747,0000;0,183571
746,0000;0,184561
745,0000;0,18558
744,0000;0,186633
743,0000;0,187719
742,0000;0,188859
741,0000;0,190054
740,0000;0,191467
739,0000;0,192865
738,0000;0,194423
737,0000;0,196212
736,0000;0,198336
735,0000;0,200913
734,0000;0,204075
733,0000;0,2079
732,0000;0,212305
731,0000;0,216938
730,0000;0,221089
729,0000;0,223806
728,0000;0,224384
727,0000;0,222894
726,0000;0,220138
725,0000;0,21728
724,0000;0,214976
723,0000;0,21339
722,0000;0,212522
721,0000;0,212271
720,0000;0,212534
719,0000;0,213081
718,0000;0,213724
717,0000;0,214392
716,0000;0,21509
715,0000;0,215825
714,0000;0,216598
713,0000;0,2174
712,0000;0,218237
711,0000;0,219103
710,0000;0,220003
709,0000;0,220936
708,0000;0,221893
707,0000;0,222877
706,0000;0,223884
705,0000;0,224909
704,0000;0,225957
703,0000;0,227021
702,0000;0,228102
701,0000;0,229199
700,0000;0,230314
699,0000;0,231449
698,0000;0,232595
697,0000;0,233747
696,0000;0,234917
695,0000;0,236101
694,0000;0,237296
693,0000;0,238504
692,0000;0,239723
691,0000;0,240969
690,0000;0,242228
689,0000;0,243507
688,0000;0,244794
687,0000;0,246096
686,0000;0,247412
685,0000;0,248741
684,0000;0,250077
683,0000;0,251426
682,0000;0,252789
681,0000;0,254164
680,0000;0,255555
679,0000;0,256948
