TITLE;
DATA TYPE;ULTRAVIOLET SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/06/09
TIME;16:15:40
SPECTROMETER/DATA SYSTEM;
LOCALE;1036
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;ABSORBANCE
FIRSTX;  800,0000
LASTX;  300,0000
NPOINTS;     501
FIRSTY;     0,14696
MAXY;     1,52324
MINY;     0,14696
XYDATA
800,0000;0,14696
799,0000;0,147642
798,0000;0,148331
797,0000;0,149008
796,0000;0,149693
795,0000;0,150383
794,0000;0,151087
793,0000;0,151793
792,0000;0,152499
791,0000;0,153213
790,0000;0,153933
789,0000;0,154664
788,0000;0,155394
787,0000;0,156128
786,0000;0,156866
785,0000;0,157597
784,0000;0,158337
783,0000;0,159073
782,0000;0,159816
781,0000;0,160557
780,0000;0,161301
779,0000;0,162056
778,0000;0,162806
777,0000;0,163557
776,0000;0,164314
775,0000;0,165082
774,0000;0,165843
773,0000;0,166603
772,0000;0,167374
771,0000;0,168147
770,0000;0,168912
769,0000;0,169681
768,0000;0,170464
767,0000;0,17124
766,0000;0,172018
765,0000;0,172814
764,0000;0,173603
763,0000;0,17439
762,0000;0,175194
761,0000;0,175999
760,0000;0,176805
759,0000;0,17763
758,0000;0,178457
757,0000;0,179283
756,0000;0,180129
755,0000;0,180976
754,0000;0,181825
753,0000;0,182693
752,0000;0,18357
751,0000;0,184467
750,0000;0,185382
749,0000;0,186306
748,0000;0,187253
747,0000;0,188226
746,0000;0,189209
745,0000;0,190218
744,0000;0,191266
743,0000;0,192354
742,0000;0,193495
741,0000;0,194699
740,0000;0,196215
739,0000;0,197628
738,0000;0,199201
737,0000;0,201007
736,0000;0,203144
735,0000;0,205733
734,0000;0,208913
733,0000;0,212752
732,0000;0,217176
731,0000;0,221826
730,0000;0,225995
729,0000;0,228752
728,0000;0,229369
727,0000;0,227926
726,0000;0,225217
725,0000;0,222407
724,0000;0,220157
723,0000;0,218622
722,0000;0,21781
721,0000;0,217615
720,0000;0,217943
719,0000;0,218567
718,0000;0,219286
717,0000;0,220037
716,0000;0,220829
715,0000;0,221662
714,0000;0,222526
713,0000;0,223432
712,0000;0,224378
711,0000;0,225356
710,0000;0,22637
709,0000;0,22742
708,0000;0,228503
707,0000;0,22962
706,0000;0,23076
705,0000;0,231933
704,0000;0,233131
703,0000;0,234349
702,0000;0,235587
701,0000;0,236851
700,0000;0,238133
699,0000;0,23944
698,0000;0,240766
697,0000;0,242112
696,0000;0,24348
695,0000;0,244864
694,0000;0,24627
693,0000;0,247694
692,0000;0,249143
691,0000;0,250619
690,0000;0,252118
689,0000;0,253635
688,0000;0,25517
687,0000;0,256732
686,0000;0,258317
685,0000;0,259916
684,0000;0,261532
683,0000;0,263174
682,0000;0,264835
681,0000;0,266523
680,0000;0,268213
679,0000;0,269928
