TITLE;
DATA TYPE;ULTRAVIOLET SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/06/08
TIME;15:52:17
SPECTROMETER/DATA SYSTEM;
LOCALE;1036
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;ABSORBANCE
FIRSTX;  800,0000
LASTX;  300,0000
NPOINTS;     501
FIRSTY;     0,35000
MAXY;     4,05649
MINY;     0,35000
XYDATA
800,0000;0,349996
799,0000;0,352422
798,0000;0,354869
797,0000;0,357337
796,0000;0,359811
795,0000;0,362304
794,0000;0,364819
793,0000;0,367369
792,0000;0,369931
791,0000;0,372515
790,0000;0,375125
789,0000;0,377758
788,0000;0,380422
787,0000;0,3831
786,0000;0,385793
785,0000;0,388512
784,0000;0,391244
783,0000;0,393984
782,0000;0,396741
781,0000;0,399511
780,0000;0,402296
779,0000;0,405099
778,0000;0,407919
777,0000;0,410757
776,0000;0,413617
775,0000;0,416495
774,0000;0,419397
773,0000;0,42231
772,0000;0,425248
771,0000;0,428211
770,0000;0,431186
769,0000;0,434182
768,0000;0,437203
767,0000;0,440236
766,0000;0,443282
765,0000;0,446356
764,0000;0,44944
763,0000;0,452525
762,0000;0,455631
761,0000;0,458757
760,0000;0,461891
759,0000;0,465053
758,0000;0,468238
757,0000;0,471432
756,0000;0,474652
755,0000;0,477905
754,0000;0,481155
753,0000;0,484437
752,0000;0,487752
751,0000;0,491088
750,0000;0,494449
749,0000;0,497837
748,0000;0,501248
747,0000;0,504697
746,0000;0,508166
745,0000;0,511667
744,0000;0,515229
743,0000;0,518837
742,0000;0,52251
741,0000;0,526263
740,0000;0,530396
739,0000;0,534367
738,0000;0,538494
737,0000;0,542838
736,0000;0,547505
735,0000;0,552621
734,0000;0,558307
733,0000;0,564688
732,0000;0,571752
731,0000;0,579261
730,0000;0,586562
729,0000;0,592718
728,0000;0,596916
727,0000;0,599003
726,0000;0,599626
725,0000;0,599875
724,0000;0,600487
723,0000;0,60174
722,0000;0,603731
721,0000;0,60641
720,0000;0,609726
719,0000;0,613445
718,0000;0,617314
717,0000;0,621216
716,0000;0,625155
715,0000;0,629131
714,0000;0,633134
713,0000;0,637172
712,0000;0,641241
711,0000;0,645357
710,0000;0,649523
709,0000;0,653734
708,0000;0,658
707,0000;0,662334
706,0000;0,666725
705,0000;0,671174
704,0000;0,675676
703,0000;0,680227
702,0000;0,684838
701,0000;0,689491
700,0000;0,694189
699,0000;0,698938
698,0000;0,703732
697,0000;0,70857
696,0000;0,713448
695,0000;0,718367
694,0000;0,723341
693,0000;0,728355
692,0000;0,733419
691,0000;0,738541
690,0000;0,743729
689,0000;0,748974
688,0000;0,754268
687,0000;0,759614
686,0000;0,76501
685,0000;0,770444
684,0000;0,775909
683,0000;0,781423
682,0000;0,786981
681,0000;0,792581
680,0000;0,798226
679,0000;0,803926
