TITLE;
DATA TYPE;ULTRAVIOLET SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/06/08
TIME;16:23:53
SPECTROMETER/DATA SYSTEM;
LOCALE;1036
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;ABSORBANCE
FIRSTX;  800,0000
LASTX;  300,0000
NPOINTS;     501
FIRSTY;     0,03021
MAXY;     0,22860
MINY;     0,03021
XYDATA
689,0000;0,0443653
688,0000;0,0444633
687,0000;0,0445644
686,0000;0,0446713
685,0000;0,044778
684,0000;0,044883
683,0000;0,0449954
682,0000;0,045113
681,0000;0,0452254
680,0000;0,0453352
679,0000;0,0454543
678,0000;0,0455779
677,0000;0,0456963
676,0000;0,045819
675,0000;0,0459375
674,0000;0,0460647
673,0000;0,0461908
672,0000;0,0463199
671,0000;0,0464469
670,0000;0,0465756
669,0000;0,0467014
668,0000;0,0468306
667,0000;0,0469625
666,0000;0,0470904
665,0000;0,04722
664,0000;0,0473556
663,0000;0,0474888
662,0000;0,0476234
661,0000;0,047751
660,0000;0,0478765
659,0000;0,047999
658,0000;0,048114
657,0000;0,048225
656,0000;0,0483361
655,0000;0,0484449
654,0000;0,0485539
653,0000;0,0486666
652,0000;0,0487859
651,0000;0,0489097
650,0000;0,0490338
649,0000;0,0491661
648,0000;0,0493025
647,0000;0,0494376
646,0000;0,0495774
645,0000;0,0497168
644,0000;0,0498544
643,0000;0,0500004
642,0000;0,0501388
641,0000;0,0502796
640,0000;0,050422
639,0000;0,0505619
638,0000;0,0507112
637,0000;0,0508552
636,0000;0,0509968
635,0000;0,0511476
634,0000;0,0512985
633,0000;0,0514473
632,0000;0,0515941
631,0000;0,0517368
630,0000;0,0518838
629,0000;0,0520314
628,0000;0,0521783
627,0000;0,0523267
626,0000;0,0524765
625,0000;0,0526272
624,0000;0,052778
623,0000;0,0529262
622,0000;0,0530716
621,0000;0,0532135
620,0000;0,0533548
619,0000;0,0534924
618,0000;0,0536346
617,0000;0,0537728
616,0000;0,0539127
615,0000;0,0540542
614,0000;0,0541979
613,0000;0,0543399
612,0000;0,0544855
611,0000;0,0546303
610,0000;0,0547707
609,0000;0,0549163
608,0000;0,0550584
607,0000;0,0552029
606,0000;0,0553451
605,0000;0,055483
604,0000;0,0556201
603,0000;0,055747
602,0000;0,0558649
601,0000;0,0559727
600,0000;0,0560712
599,0000;0,0561694
598,0000;0,0562604
597,0000;0,0563622
596,0000;0,056468
595,0000;0,0565701
594,0000;0,0566855
593,0000;0,0568045
592,0000;0,056922
591,0000;0,0570408
590,0000;0,0571613
589,0000;0,0572858
588,0000;0,0574133
587,0000;0,0575456
586,0000;0,0576702
585,0000;0,0578036
584,0000;0,0579316
583,0000;0,0580642
582,0000;0,0581938
581,0000;0,0583226
580,0000;0,0584617
579,0000;0,0585999
578,0000;0,0587336
577,0000;0,0588765
576,0000;0,0590141
575,0000;0,0591543
574,0000;0,0592987
573,0000;0,0594417
572,0000;0,0595833
571,0000;0,0597319
570,0000;0,0598735
569,0000;0,0600222
568,0000;0,0601603
567,0000;0,0603084
566,0000;0,0604579
565,0000;0,0606115
564,0000;0,0607626
563,0000;0,0609139
562,0000;0,0610626
561,0000;0,0612174
560,0000;0,0613666
559,0000;0,0615142
558,0000;0,0616676
557,0000;0,0618233
556,0000;0,0619747
555,0000;0,062127
554,0000;0,0622783
553,0000;0,0624303
552,0000;0,0625801
551,0000;0,0627361
550,0000;0,0628849
549,0000;0,0630441
548,0000;0,0631983
547,0000;0,0633512
546,0000;0,0635075
545,0000;0,0636645
544,0000;0,0638198
543,0000;0,0639744
542,0000;0,0641332
541,0000;0,064292
540,0000;0,0644428
539,0000;0,0645941
538,0000;0,0647428
537,0000;0,0649016
536,0000;0,0650619
535,0000;0,0652244
534,0000;0,0653845
533,0000;0,06555
532,0000;0,0657136
531,0000;0,0658749
530,0000;0,0660332
529,0000;0,0661904
528,0000;0,0663441
527,0000;0,0664967
526,0000;0,0666571
525,0000;0,0668151
524,0000;0,0669847
523,0000;0,0671531
522,0000;0,0673272
521,0000;0,0675057
520,0000;0,0676809
519,0000;0,0678559
518,0000;0,0680259
517,0000;0,068186
516,0000;0,0683632
515,0000;0,0685281
514,0000;0,0686979
513,0000;0,0688703
512,0000;0,0690482
511,0000;0,0692264
510,0000;0,0694007
509,0000;0,0695769
508,0000;0,0697543
507,0000;0,06993
506,0000;0,0701067
505,0000;0,0702807
504,0000;0,0704578
503,0000;0,0706377
502,0000;0,0708227
501,0000;0,0710016
500,0000;0,0714247
499,0000;0,0716146
498,0000;0,0718088
497,0000;0,0720061
496,0000;0,0722062
495,0000;0,0723957
494,0000;0,0725926
493,0000;0,0727872
492,0000;0,0729904
491,0000;0,0731926
490,0000;0,0733941
489,0000;0,0736063
488,0000;0,0738139
487,0000;0,0740352
486,0000;0,0742532
485,0000;0,0744702
484,0000;0,0746875
483,0000;0,0749034
482,0000;0,0751213
481,0000;0,075347
480,0000;0,0755607
479,0000;0,0757743
478,0000;0,0759956
477,0000;0,0762076
476,0000;0,0764268
475,0000;0,0766461
474,0000;0,0768756
473,0000;0,0771185
472,0000;0,0773644
471,0000;0,0776232
470,0000;0,0778778
469,0000;0,0781411
468,0000;0,0783914
467,0000;0,0786388
466,0000;0,078879
465,0000;0,0791014
464,0000;0,0793225
463,0000;0,079517
462,0000;0,0796832
461,0000;0,0798097
460,0000;0,0798842
459,0000;0,0798774
458,0000;0,0797849
457,0000;0,0795998
456,0000;0,0793504
455,0000;0,0790634
454,0000;0,0787922
453,0000;0,0785857
452,0000;0,0784718
451,0000;0,0784792
450,0000;0,0786057
449,0000;0,0788525
448,0000;0,0791752
447,0000;0,0795525
446,0000;0,0799724
445,0000;0,0804161
444,0000;0,0808788
443,0000;0,0813392
442,0000;0,0817829
441,0000;0,0822039
440,0000;0,0826078
439,0000;0,0829771
438,0000;0,0833132
437,0000;0,0836274
436,0000;0,0839404
435,0000;0,0842496
434,0000;0,0845629
433,0000;0,0848838
432,0000;0,0852132
431,0000;0,0855618
430,0000;0,0859145
429,0000;0,0862877
428,0000;0,0866724
427,0000;0,087087
426,0000;0,0874947
425,0000;0,0879275
424,0000;0,0883832
423,0000;0,0888708
422,0000;0,0893798
421,0000;0,0899137
420,0000;0,0904924
419,0000;0,0911156
418,0000;0,0917942
417,0000;0,0925176
416,0000;0,0933171
415,0000;0,0941869
414,0000;0,0951423
413,0000;0,0961849
412,0000;0,0973256
411,0000;0,0985912
410,0000;0,0999402
409,0000;0,101392
408,0000;0,102932
407,0000;0,104542
406,0000;0,106213
