TITLE;
DATA TYPE;ULTRAVIOLET SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/08/20
TIME;15:14:49
SPECTROMETER/DATA SYSTEM;
LOCALE;1036
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;ABSORBANCE
FIRSTX;  800,0000
LASTX;  300,0000
NPOINTS;     501
FIRSTY;     0,03717
MAXY;     0,24715
MINY;     0,03717
XYDATA
527,0000;0,0743613
526,0000;0,074527
525,0000;0,0746979
524,0000;0,0748723
523,0000;0,075046
522,0000;0,0752198
521,0000;0,0753938
520,0000;0,0755696
519,0000;0,0757402
518,0000;0,0759122
517,0000;0,0760812
516,0000;0,0762494
515,0000;0,0764244
514,0000;0,0765944
513,0000;0,0767672
512,0000;0,0769397
511,0000;0,077108
510,0000;0,0772774
509,0000;0,0774492
508,0000;0,0776165
507,0000;0,0777675
506,0000;0,0778231
505,0000;0,0778633
504,0000;0,0780679
503,0000;0,0782804
502,0000;0,0781927
501,0000;0,0783309
500,0000;0,0787784
499,0000;0,0791475
498,0000;0,0793687
497,0000;0,0795666
496,0000;0,0798708
495,0000;0,0802649
494,0000;0,0805494
493,0000;0,0807568
492,0000;0,08095
491,0000;0,0811477
490,0000;0,0813633
489,0000;0,0815697
488,0000;0,0817757
487,0000;0,0819875
486,0000;0,0822036
485,0000;0,0824239
484,0000;0,0826444
483,0000;0,0828653
482,0000;0,0830855
481,0000;0,0833023
480,0000;0,0835207
479,0000;0,0837388
478,0000;0,0839483
477,0000;0,0841707
476,0000;0,0843998
475,0000;0,0846407
474,0000;0,0848777
473,0000;0,0851289
472,0000;0,0853862
471,0000;0,0856407
470,0000;0,0858925
469,0000;0,086148
468,0000;0,0864039
467,0000;0,0866437
466,0000;0,0868835
465,0000;0,0871216
464,0000;0,0873498
463,0000;0,087548
462,0000;0,0877168
461,0000;0,087851
460,0000;0,0879255
459,0000;0,0879172
458,0000;0,0878216
457,0000;0,0876442
456,0000;0,0874062
455,0000;0,0871213
454,0000;0,0868641
453,0000;0,0866582
452,0000;0,0865526
451,0000;0,0865598
450,0000;0,0866922
449,0000;0,0869388
448,0000;0,0872708
447,0000;0,0876616
446,0000;0,0880966
445,0000;0,0885551
444,0000;0,0890372
443,0000;0,0895068
442,0000;0,0899667
441,0000;0,0904012
440,0000;0,0908201
439,0000;0,0912046
438,0000;0,0915623
437,0000;0,0918932
436,0000;0,0922212
435,0000;0,0925605
434,0000;0,0928968
433,0000;0,0932326
432,0000;0,0935796
431,0000;0,0939348
430,0000;0,0942998
429,0000;0,0946679
428,0000;0,095065
427,0000;0,0954761
426,0000;0,0959136
425,0000;0,0963693
424,0000;0,0968539
423,0000;0,0973743
422,0000;0,0979122
421,0000;0,098493
420,0000;0,0990958
419,0000;0,0997613
418,0000;0,100463
417,0000;0,101225
416,0000;0,102057
415,0000;0,102966
414,0000;0,103979
413,0000;0,105078
412,0000;0,106273
411,0000;0,10759
410,0000;0,108998
409,0000;0,110516
408,0000;0,112111
407,0000;0,113788
406,0000;0,115563
405,0000;0,117554
404,0000;0,119254
403,0000;0,122666
402,0000;0,124589
401,0000;0,12678
400,0000;0,12839
399,0000;0,129284
398,0000;0,129852
397,0000;0,130469
396,0000;0,131226
395,0000;0,131984
394,0000;0,132363
393,0000;0,132398
392,0000;0,132242
391,0000;0,131878
390,0000;0,131376
389,0000;0,130728
388,0000;0,130024
387,0000;0,129264
386,0000;0,128505
385,0000;0,127782
384,0000;0,127136
383,0000;0,126581
382,0000;0,126096
381,0000;0,125706
380,0000;0,125441
379,0000;0,125324
378,0000;0,125289
377,0000;0,12537
376,0000;0,125953
375,0000;0,126739
374,0000;0,127695
373,0000;0,128868
372,0000;0,130186
371,0000;0,131849
370,0000;0,133111
369,0000;0,133514
368,0000;0,13344
367,0000;0,133221
366,0000;0,133408
365,0000;0,133971
364,0000;0,13467
363,0000;0,135369
362,0000;0,136096
361,0000;0,136856
360,0000;0,137725
359,0000;0,138557
358,0000;0,139404
357,0000;0,140237
356,0000;0,141124
355,0000;0,142028
354,0000;0,142867
353,0000;0,143724
352,0000;0,144621
351,0000;0,145592
350,0000;0,146518
349,0000;0,147448
348,0000;0,148409
347,0000;0,149464
346,0000;0,150453
345,0000;0,151425
344,0000;0,152447
343,0000;0,153563
342,0000;0,154651
341,0000;0,155693
340,0000;0,166326
339,0000;0,167123
338,0000;0,167936
337,0000;0,168775
336,0000;0,169665
335,0000;0,170673
334,0000;0,171644
333,0000;0,172681
332,0000;0,173841
331,0000;0,174895
330,0000;0,175994
329,0000;0,17736
328,0000;0,178525
327,0000;0,179811
326,0000;0,181114
325,0000;0,182561
324,0000;0,184044
323,0000;0,185502
322,0000;0,187076
321,0000;0,188668
320,0000;0,190221
319,0000;0,191859
318,0000;0,19354
317,0000;0,195271
316,0000;0,197144
315,0000;0,199144
314,0000;0,201306
313,0000;0,203595
312,0000;0,205997
311,0000;0,208676
310,0000;0,211602
309,0000;0,214572
308,0000;0,217682
307,0000;0,220867
306,0000;0,224304
305,0000;0,227803
304,0000;0,231401
303,0000;0,235144
302,0000;0,239008
301,0000;0,24298
300,0000;0,247152

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company;MSC

[Detailed Information]
Creation date;20/08/2025 15:14

Data array type;Linear data array
