TITLE;
688,0000;0,0731562
687,0000;0,0733956
686,0000;0,0736345
685,0000;0,0738881
684,0000;0,0741478
683,0000;0,0744082
682,0000;0,0746782
681,0000;0,074948
680,0000;0,075222
679,0000;0,0754947
678,0000;0,075771
677,0000;0,0760495
676,0000;0,0763334
675,0000;0,0766149
674,0000;0,0768993
673,0000;0,077189
672,0000;0,0774861
671,0000;0,0777868
670,0000;0,0780886
669,0000;0,0783879
668,0000;0,0786937
667,0000;0,0790043
666,0000;0,0793196
665,0000;0,0796303
664,0000;0,0799525
663,0000;0,0802737
662,0000;0,080597
661,0000;0,080914
660,0000;0,08123
659,0000;0,0815417
658,0000;0,081851
657,0000;0,0821571
656,0000;0,0824658
655,0000;0,0827817
654,0000;0,0830961
653,0000;0,0834243
652,0000;0,0837542
651,0000;0,0840905
650,0000;0,0844386
649,0000;0,0847872
648,0000;0,0851484
647,0000;0,0855074
646,0000;0,0858738
645,0000;0,0862449
644,0000;0,0866175
643,0000;0,0869958
642,0000;0,0873756
641,0000;0,087759
640,0000;0,0881493
639,0000;0,0885382
638,0000;0,0889313
637,0000;0,0893296
636,0000;0,0897246
635,0000;0,0901311
634,0000;0,0905359
633,0000;0,0909466
632,0000;0,0913549
631,0000;0,0917745
630,0000;0,092203
629,0000;0,0926273
628,0000;0,0930578
627,0000;0,0935001
626,0000;0,0939491
625,0000;0,0943936
624,0000;0,0948339
623,0000;0,0952809
622,0000;0,0957361
621,0000;0,0961918
620,0000;0,0966475
619,0000;0,0971104
618,0000;0,0975871
617,0000;0,0980608
616,0000;0,0985435
615,0000;0,0990247
614,0000;0,09951
613,0000;0,100001
612,0000;0,100498
611,0000;0,100999
610,0000;0,101508
609,0000;0,102022
608,0000;0,102543
607,0000;0,103071
606,0000;0,1036
605,0000;0,104134
604,0000;0,104669
603,0000;0,105204
602,0000;0,105731
601,0000;0,106261
600,0000;0,106791
599,0000;0,107319
598,0000;0,107851
597,0000;0,108389
596,0000;0,108934
595,0000;0,109487
594,0000;0,110048
593,0000;0,110623
592,0000;0,111212
591,0000;0,111806
590,0000;0,112412
589,0000;0,113032
588,0000;0,11366
587,0000;0,114294
586,0000;0,114939
585,0000;0,115595
584,0000;0,116261
583,0000;0,116931
582,0000;0,117616
581,0000;0,118309
580,0000;0,119016
579,0000;0,119727
578,0000;0,120454
577,0000;0,121195
576,0000;0,121944
575,0000;0,12271
574,0000;0,123479
573,0000;0,124256
572,0000;0,12505
571,0000;0,125848
570,0000;0,126664
569,0000;0,127486
568,0000;0,128325
567,0000;0,129184
566,0000;0,130055
565,0000;0,130939
564,0000;0,131839
563,0000;0,132749
562,0000;0,13367
561,0000;0,1346
560,0000;0,135545
559,0000;0,136503
558,0000;0,137467
557,0000;0,138455
556,0000;0,139451
555,0000;0,140458
554,0000;0,141485
553,0000;0,142525
552,0000;0,143578
551,0000;0,144642
550,0000;0,145721
549,0000;0,146822
548,0000;0,14794
547,0000;0,149079
546,0000;0,150232
545,0000;0,151415
544,0000;0,152614
543,0000;0,153828
542,0000;0,155057
541,0000;0,156308
540,0000;0,157575
539,0000;0,158859
538,0000;0,160154
537,0000;0,161476
536,0000;0,162818
535,0000;0,164173
534,0000;0,165561
533,0000;0,166966
532,0000;0,168396
531,0000;0,169854
530,0000;0,171334
529,0000;0,172842
528,0000;0,17437
527,0000;0,175922
526,0000;0,177497
525,0000;0,179092
524,0000;0,180709
523,0000;0,182349
522,0000;0,184011
521,0000;0,185686
520,0000;0,187393
519,0000;0,189116
518,0000;0,190861
517,0000;0,192634
516,0000;0,194426
515,0000;0,196238
514,0000;0,198079
513,0000;0,199949
512,0000;0,201849
511,0000;0,203777
510,0000;0,20573
509,0000;0,207711
508,0000;0,209719
507,0000;0,211719
506,0000;0,213603
505,0000;0,215345
504,0000;0,217217
503,0000;0,219789
502,0000;0,223275
501,0000;0,226255
500,0000;0,228891
499,0000;0,230963
498,0000;0,232614
497,0000;0,234139
496,0000;0,236323
495,0000;0,238812
494,0000;0,241309
493,0000;0,243779
492,0000;0,246298
491,0000;0,248852
490,0000;0,251458
489,0000;0,254105
488,0000;0,256797
487,0000;0,259536
486,0000;0,262318
485,0000;0,265142
484,0000;0,268013
483,0000;0,270931
482,0000;0,273871
481,0000;0,276845
480,0000;0,279855
479,0000;0,282905
478,0000;0,286006
477,0000;0,28916
476,0000;0,292368
475,0000;0,29565
474,0000;0,298991
473,0000;0,302392
472,0000;0,305853
471,0000;0,309383
470,0000;0,312981
469,0000;0,316651
468,0000;0,320371
467,0000;0,324144
466,0000;0,327966
465,0000;0,331832
464,0000;0,335733
463,0000;0,339671
462,0000;0,343647
461,0000;0,347662
460,0000;0,351709
459,0000;0,355772
458,0000;0,35982
457,0000;0,363864
456,0000;0,367915
455,0000;0,371979
454,0000;0,3761
453,0000;0,380333
452,0000;0,384708
451,0000;0,389253
450,0000;0,393982
449,0000;0,398899
448,0000;0,403977
447,0000;0,409173
446,0000;0,414458
445,0000;0,419838
444,0000;0,425279
443,0000;0,430758
442,0000;0,436281
441,0000;0,441824
440,0000;0,447376
439,0000;0,452878
438,0000;0,458321
437,0000;0,463735
436,0000;0,469127
435,0000;0,474483
434,0000;0,479825
433,0000;0,485116
432,0000;0,490395
431,0000;0,495619
430,0000;0,500763
429,0000;0,505825
428,0000;0,51078
427,0000;0,51563
426,0000;0,520362
425,0000;0,524932
424,0000;0,529353
423,0000;0,533587
422,0000;0,537636
421,0000;0,541475
420,0000;0,545105
419,0000;0,548494
418,0000;0,551644
417,0000;0,554555
416,0000;0,55722
415,0000;0,559619
414,0000;0,561765
413,0000;0,563649
412,0000;0,565268
411,0000;0,566596
410,0000;0,567627
409,0000;0,568316
408,0000;0,568674
407,0000;0,568682
406,0000;0,568446
405,0000;0,56835
404,0000;0,567686
403,0000;0,567131
402,0000;0,559792
401,0000;0,555605
400,0000;0,552328
399,0000;0,549253
398,0000;0,546305
397,0000;0,543457
396,0000;0,538641
395,0000;0,533164
394,0000;0,526744
393,0000;0,51981
392,0000;0,512472
391,0000;0,504806
390,0000;0,496838
389,0000;0,48867
388,0000;0,480383
387,0000;0,472029
386,0000;0,463661
385,0000;0,45537
384,0000;0,447141
383,0000;0,439025
382,0000;0,431042
381,0000;0,423221
380,0000;0,415561
379,0000;0,408029
378,0000;0,400735
377,0000;0,393756
376,0000;0,387659
375,0000;0,382636
374,0000;0,378481
373,0000;0,374504
372,0000;0,369195
371,0000;0,361888
370,0000;0,353241
369,0000;0,344554
368,0000;0,337491
367,0000;0,33213
366,0000;0,32738
365,0000;0,32244
364,0000;0,317498
363,0000;0,31276
362,0000;0,308217
361,0000;0,30379
360,0000;0,299574
359,0000;0,295522
358,0000;0,291577
357,0000;0,28776
356,0000;0,284
355,0000;0,280338
354,0000;0,276747
353,0000;0,273134
352,0000;0,269533
351,0000;0,265959
350,0000;0,262348
349,0000;0,258797
348,0000;0,255225
347,0000;0,251715
346,0000;0,248271
345,0000;0,244922
344,0000;0,24169
343,0000;0,238495
342,0000;0,23559
341,0000;0,232858
340,0000;0,241544
339,0000;0,238838
338,0000;0,236328
337,0000;0,234183
336,0000;0,23236
335,0000;0,230607
334,0000;0,229183
333,0000;0,228093
332,0000;0,227339
331,0000;0,22696
330,0000;0,22662
329,0000;0,226632
328,0000;0,226879
327,0000;0,227283
326,0000;0,227984
325,0000;0,228815
324,0000;0,2299
323,0000;0,231368
322,0000;0,23304
321,0000;0,235093
320,0000;0,237341
319,0000;0,240037
318,0000;0,24287
317,0000;0,246013
316,0000;0,249426
315,0000;0,253108
314,0000;0,257182
313,0000;0,261526
312,0000;0,266231
311,0000;0,271193
310,0000;0,276528
309,0000;0,282298
308,0000;0,288334
307,0000;0,294366
306,0000;0,118487
305,0000;0,0291357
304,0000;0,0204966
303,0000;0,0165599
302,0000;0,0142447
301,0000;0,0126891
300,0000;0,0128399

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company;MSC

[Detailed Information]
Creation date;20/08/2025 15:19

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Abs
Start;800 nm
End;300 nm
Data interval;1 nm
Data points;501     

[Measurement Information]
Instrument name;UV/Visible
Model name;V-630
Serial No.;C296861148

Accessory;EHCS-760
Accessory S/N;A008661397
  Temperature;26.14 C
  Control sensor;Holder
  Monitor sensor;Holder

Measurement date;20/08/2025 15:19

Parameter file;C:\Documents and Settings\Utilisateur\Bureau\Gaëlle Charron\Alexandre Souchaud\UV-vis parameters.uvsp
Photometric mode;Abs
Measurement range;800 - 300 nm
Data interval;1 nm
UV/Vis bandwidth;1.5 nm
Response;Medium
Scan speed;400 nm/min
Change source at;340 nm
Light source;D2/WI
Filter exchange;Continuous
Correction;None

