TITLE;
DATA TYPE;ULTRAVIOLET SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/06/08
TIME;15:47:34
SPECTROMETER/DATA SYSTEM;
LOCALE;1036
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;ABSORBANCE
FIRSTX;  800,0000
LASTX;  300,0000
NPOINTS;     501
FIRSTY;     0,04700
MAXY;     0,57129
MINY;     0,04700
XYDATA
689,0000;0,061936
688,0000;0,0620496
687,0000;0,0621705
686,0000;0,0622925
685,0000;0,0624186
684,0000;0,0625431
683,0000;0,0626685
682,0000;0,0628079
681,0000;0,062948
680,0000;0,0630872
679,0000;0,0632254
678,0000;0,0633757
677,0000;0,0635274
676,0000;0,0636818
675,0000;0,0638341
674,0000;0,0639863
673,0000;0,0641428
672,0000;0,0643032
671,0000;0,0644643
670,0000;0,0646286
669,0000;0,0647933
668,0000;0,064961
667,0000;0,0651315
666,0000;0,0653108
665,0000;0,0654851
664,0000;0,0656572
663,0000;0,0658287
662,0000;0,0659941
661,0000;0,0661611
660,0000;0,066318
659,0000;0,0664765
658,0000;0,0666263
657,0000;0,0667717
656,0000;0,0669241
655,0000;0,0670738
654,0000;0,067229
653,0000;0,0673779
652,0000;0,0675357
651,0000;0,0677029
650,0000;0,0678692
649,0000;0,0680382
648,0000;0,0682114
647,0000;0,068382
646,0000;0,0685602
645,0000;0,0687346
644,0000;0,0689142
643,0000;0,0690933
642,0000;0,0692746
641,0000;0,0694556
640,0000;0,0696375
639,0000;0,0698189
638,0000;0,0699963
637,0000;0,0701776
636,0000;0,0703568
635,0000;0,0705408
634,0000;0,0707227
633,0000;0,0709037
632,0000;0,0710879
631,0000;0,0712706
630,0000;0,0714578
629,0000;0,0716417
628,0000;0,0718318
627,0000;0,0720191
626,0000;0,0722091
625,0000;0,0723991
624,0000;0,0725833
623,0000;0,0727744
622,0000;0,0729652
621,0000;0,0731553
620,0000;0,073345
619,0000;0,0735413
618,0000;0,0737358
617,0000;0,0739324
616,0000;0,0741257
615,0000;0,0743225
614,0000;0,074525
613,0000;0,0747247
612,0000;0,0749283
611,0000;0,0751295
610,0000;0,0753299
609,0000;0,0755239
608,0000;0,0757127
607,0000;0,0758966
606,0000;0,0760641
605,0000;0,0762302
604,0000;0,0763893
603,0000;0,0765413
602,0000;0,0766765
601,0000;0,0768028
600,0000;0,0769238
599,0000;0,0770396
598,0000;0,0771474
597,0000;0,0772543
596,0000;0,0773648
595,0000;0,0774804
594,0000;0,0775982
593,0000;0,0777168
592,0000;0,0778427
591,0000;0,0779646
590,0000;0,0780898
589,0000;0,0782142
588,0000;0,0783361
587,0000;0,0784668
586,0000;0,0785872
585,0000;0,078713
584,0000;0,0788396
583,0000;0,0789605
582,0000;0,0790893
581,0000;0,0792182
580,0000;0,0793509
